\u0039\ufe0f\u20e3,nine,
\ud83c\udde8\ud83c\uddf3,cn,
\ud83c\udde9\ud83c\uddea,de,
\ud83c\uddea\ud83c\uddf8,es,
\ud83c\uddeb\ud83c\uddf7,fr,
\ud83c\uddec\ud83c\udde7,gb-uk,
\ud83c\uddee\ud83c\uddf9,it,
\ud83c\uddef\ud83c\uddf5,jp,
\ud83c\uddf0\ud83c\uddf7,kr,
\ud83c\uddf7\ud83c\uddfa,ru,
\ud83c\uddfa\ud83c\uddf8,us,
